wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
15,2,0,20,44,75,2,19,10,0.785714286,218,1.0,4,0.35,0.214285714,1,1,13.06666667,6,1.2,0
2,1,0,4,4,0,3,1,2,0.75,25,0.0,1,0.0,0.625,0,0,9.5,1,0.5,0
16,2,0,12,42,50,1,11,11,0.780952381,245,0.714285714,4,0.35,0.255555556,1,1,13.875,4,1.0625,0
6,1,0,8,20,15,6,4,5,2.0,82,0.0,0,0.0,0.583333333,0,0,12.66666667,2,1.5,0
4,1,0,5,14,0,1,5,4,0.555555556,85,1.0,2,0.0,0.5,0,0,19.5,1,0.75,0
6,3,0,9,11,3,2,9,3,0.666666667,43,1.0,1,0.75,0.28,0,0,5.666666667,1,0.6667,0
22,3,0,15,42,211,12,6,18,0.896825397,187,1.0,2,0.3,0.227272727,0,0,7.227272727,2,1.0909,0
23,2,0,15,35,237,8,9,19,0.795454545,174,1.0,1,0.565217391,0.246376812,1,2,6.47826087,1,0.8696,0
7,2,0,6,11,0,1,5,6,0.708333333,51,1.0,0,0.166666667,0.333333333,0,0,5.714285714,1,0.7143,0
2,1,0,5,6,0,0,5,2,0.0,30,1.0,2,0.0,0.625,0,0,13.0,1,0.5,0
5,2,0,7,9,4,4,5,5,0.666666667,42,1.0,1,0.896551724,0.45,0,0,6.8,1,0.6,0
2,4,0,2,7,0,1,2,2,0.0,20,1.0,1,0.944444444,0.75,0,0,8.5,1,0.5,0
2,5,0,2,6,0,1,1,2,1.0,22,1.0,0,0.944444444,0.666666667,0,0,9.0,1,0.5,0
9,2,0,16,23,30,5,13,9,0.625,89,1.0,0,0.636363636,0.277777778,1,1,8.777777778,1,0.8889,0
6,2,16,20,9,3,16,4,4,0.4,27,1.0,1,0.583333333,0.444444444,1,1,3.333333333,1,0.8333,0
9,1,0,99,9,36,95,6,9,2.0,9,0.0,0,0.0,0.444444444,0,0,0.0,1,1.0,0
5,3,0,10,20,0,2,10,1,0.5625,74,1.0,1,0.833333333,0.375,1,1,13.0,1,0.6,0
6,1,0,1,15,13,0,1,5,0.6,68,1.0,1,0.0,0.444444444,0,0,10.16666667,2,1.0,0
35,2,0,23,60,523,4,23,33,0.92081448,339,1.0,1,0.29787234,0.152941176,1,1,8.314285714,2,0.9714,0
12,1,0,10,35,6,4,6,11,0.409090909,313,1.0,1,0.0,0.305555556,0,0,24.91666667,8,2.5,0
5,3,0,6,22,10,1,5,3,2.0,68,0.0,0,0.789473684,0.5,0,0,12.6,2,1.0,0
5,3,0,5,10,8,1,5,4,0.5,36,1.0,0,0.842105263,0.36,1,1,6.0,1,0.6,0
2,4,0,3,6,0,3,0,2,0.0,20,1.0,0,0.944444444,0.75,0,0,8.5,1,0.5,0
2,3,0,4,4,0,1,4,2,0.0,16,1.0,1,0.985915493,0.666666667,1,1,6.5,1,0.5,0
14,3,0,9,38,59,1,9,9,0.692307692,250,1.0,0,0.65625,0.243589744,2,4,16.71428571,3,1.3571,0
5,2,2,7,8,4,3,4,3,0.25,37,1.0,0,0.777777778,0.4,0,0,6.2,2,1.2,0
9,3,0,6,18,16,1,6,7,0.791666667,77,0.333333333,1,0.727272727,0.311111111,1,1,7.222222222,1,0.6667,0
15,2,0,14,22,89,3,14,15,0.821428571,103,1.0,2,0.5,0.191666667,1,2,5.6,2,1.0,0
2,5,1,3,10,0,1,2,1,0.0,44,1.0,0,0.952380952,0.75,1,1,20.0,2,1.0,0
28,1,0,6,49,298,4,3,28,0.907407407,271,1.0,0,0.0,0.1875,0,0,8.25,9,1.4643,0
2,1,0,6,9,0,1,5,2,0.0,48,1.0,1,0.0,0.6,0,0,21.5,1,0.5,0
2,3,0,6,7,0,1,6,2,0.0,24,0.0,1,0.9375,0.6,0,0,10.5,1,0.5,0
15,1,0,10,75,105,10,0,9,2.0,591,0.0,0,0.0,0.276190476,0,0,38.4,11,3.4667,0
18,1,0,44,64,147,40,4,17,0.823529412,404,1.0,0,0.0,0.135294118,1,1,21.38888889,6,2.6667,0
7,3,0,8,14,1,4,5,5,0.333333333,45,1.0,1,0.714285714,0.428571429,1,1,5.285714286,1,0.8571,0
56,1,0,13,88,1436,0,13,45,0.675757576,634,1.0,0,0.0,0.125757576,0,0,10.21428571,6,1.1071,0
18,2,0,15,52,103,2,13,11,0.757352941,287,1.0,4,0.333333333,0.170588235,1,1,14.5,3,1.0,0
4,3,0,13,25,4,1,13,2,0.666666667,129,1.0,0,0.8,0.666666667,0,0,31.0,3,1.5,0
1,1,0,10,1,0,10,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
6,2,2,7,14,7,2,5,5,0.6,49,1.0,2,0.583333333,0.375,0,0,6.833333333,2,1.0,0
19,2,0,13,30,145,2,13,19,0.912698413,133,1.0,1,0.4375,0.203007519,1,2,5.631578947,1,0.9474,0
2,1,0,6,6,0,0,6,2,0.0,38,1.0,3,0.0,0.6,0,0,16.5,1,0.5,0
9,3,0,4,12,30,1,4,9,0.25,50,1.0,0,0.75,0.555555556,2,5,4.444444444,1,0.7778,0
3,1,0,1,5,3,0,1,3,2.0,14,0.0,0,0.0,0.583333333,0,0,3.666666667,1,0.6667,0
20,3,0,18,53,126,4,17,14,0.782894737,299,1.0,2,0.672727273,0.16,1,1,13.55,2,1.05,0
1,2,0,4,2,0,2,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
3,1,0,8,3,3,6,2,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
5,1,0,6,15,10,6,0,5,2.0,82,0.0,0,0.0,0.5,0,0,15.4,4,2.8,0
2,1,0,6,8,1,0,6,2,2.0,23,0.0,0,0.0,0.75,0,0,10.5,1,0.5,0
5,3,0,14,29,0,1,14,2,0.5,129,1.0,1,0.833333333,0.4375,1,1,24.4,5,1.4,0
10,1,0,9,16,25,0,9,10,0.805555556,71,1.0,2,0.0,0.325,0,0,5.7,1,0.9,0
7,2,0,12,13,15,3,12,6,0.666666667,43,1.0,0,0.7,0.285714286,1,1,5.0,1,0.8571,0
2,1,1,5,6,1,3,2,2,2.0,21,0.0,0,0.0,0.75,0,0,9.5,1,0.5,0
4,3,0,4,9,0,2,4,1,0.333333333,30,1.0,0,0.842105263,0.5,1,1,6.25,1,0.75,0
16,1,0,2,39,118,0,2,15,0.8,172,1.0,0,0.0,0.125,0,0,9.6875,1,0.875,0
9,2,2,8,17,0,4,4,6,0.125,68,1.0,1,0.5,0.481481481,1,1,6.444444444,1,0.7778,0
1,1,0,1,1,0,1,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
6,3,0,6,19,9,2,6,4,0.6,68,1.0,0,0.807692308,0.375,2,4,10.16666667,2,1.0,0
10,2,0,11,24,1,1,10,6,0.638888889,126,1.0,3,0.466666667,0.277777778,1,1,11.2,2,0.9,0
3,3,0,3,6,3,1,3,2,2.0,16,0.0,0,0.888888889,0.555555556,1,1,4.333333333,1,0.6667,0
5,1,0,7,11,8,1,7,5,0.5,44,1.0,1,0.0,0.466666667,0,0,7.6,1,0.8,0
2,1,0,2,5,1,1,1,2,2.0,16,0.0,0,0.0,0.666666667,0,0,7.0,3,1.5,0
9,2,1,7,25,6,2,5,6,0.25,130,1.0,0,0.466666667,0.361111111,1,1,13.33333333,2,1.0,0
5,3,0,7,16,0,1,7,2,0.25,56,1.0,0,0.789473684,0.5,1,1,10.0,1,0.8,0
32,2,1,22,76,400,2,21,25,0.867383513,718,1.0,4,0.184210526,0.122767857,1,1,21.15625,3,1.4063,1
1,1,0,5,1,0,5,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,3,0,4,4,1,0,4,1,2.0,11,0.0,0,0.941176471,0.666666667,1,1,4.5,1,0.5,0
17,1,0,9,29,104,1,9,15,0.7625,158,1.0,2,0.0,0.215686275,0,0,8.0,2,1.0,0
14,0,0,23,42,61,5,19,5,0.89010989,182,0.571428571,3,0.0,0.201923077,0,0,11.5,2,1.0,0
19,2,0,9,23,165,4,7,15,0.833333333,105,1.0,1,0.604651163,0.273684211,1,3,4.473684211,1,0.8947,0
6,4,0,12,49,0,1,12,3,0.4,216,0.0,0,0.807692308,0.666666667,1,1,34.66666667,1,0.8333,0
4,3,2,2,8,6,2,0,4,2.0,20,0.0,0,1.0,0.666666667,0,0,4.0,0,0.0,0
2,3,0,5,5,0,2,3,1,0.0,30,1.0,0,0.833333333,0.666666667,1,1,13.5,2,1.0,0
7,2,0,6,13,17,4,2,7,0.75,46,1.0,1,0.333333333,0.428571429,0,0,5.285714286,1,0.8571,0
3,1,0,5,6,3,4,2,3,2.0,13,0.0,0,0.0,0.555555556,0,0,3.333333333,1,0.6667,0
6,2,0,8,15,0,2,6,4,0.5,65,1.0,2,0.583333333,0.444444444,1,1,9.5,1,0.8333,0
15,2,0,14,26,85,7,11,14,0.857142857,114,1.0,2,0.5,0.191666667,1,1,6.4,3,1.1333,0
4,2,0,10,7,4,9,1,2,0.952380952,89,0.142857143,7,0.857142857,0.444444444,1,1,19.5,1,0.5,0
27,2,0,24,71,339,3,23,23,0.912087912,311,0.857142857,1,0.358974359,0.15034965,1,2,10.25925926,2,1.037,0
4,4,0,1,6,0,1,0,3,0.666666667,37,1.0,0,0.972222222,0.45,0,0,7.75,2,0.75,0
2,1,0,2,2,1,2,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
15,1,0,17,30,105,2,15,15,2.0,123,0.0,0,0.0,0.2,0,0,7.2,1,0.9333,1
2,1,0,6,2,1,4,2,2,2.0,2,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
6,1,0,4,16,7,3,2,6,0.7,73,1.0,0,0.0,0.333333333,0,0,10.83333333,3,1.1667,0
1,1,0,5,1,0,4,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,5,0,2,2,0,1,1,1,2.0,7,1.0,0,1.0,1.0,0,0,5.0,0,0.0,0
3,3,0,6,10,0,1,6,3,0.25,43,1.0,1,0.857142857,0.555555556,0,0,12.66666667,1,0.6667,0
47,2,8,34,97,1045,15,32,41,0.898550725,535,0.833333333,3,0.357142857,0.094680851,0,0,10.25531915,2,0.9787,0
12,2,0,12,35,26,3,11,4,0.840909091,190,1.0,1,0.411764706,0.194805195,1,1,14.16666667,3,1.0833,0
6,1,0,10,19,5,1,9,5,0.7,80,1.0,3,0.0,0.4,0,0,11.66666667,2,1.0,0
1,1,0,66,1,0,65,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,2,0,4,7,4,3,1,2,0.916666667,56,0.25,4,0.857142857,0.444444444,1,1,12.0,1,0.5,0
1,1,0,1,1,0,0,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
26,1,0,2,38,243,2,0,25,0.828571429,248,1.0,0,0.0,0.243589744,0,0,8.269230769,6,1.2308,0
7,4,0,7,8,9,1,7,7,0.0,49,1.0,1,0.925925926,0.357142857,1,1,5.857142857,1,0.8571,0
14,1,0,10,42,73,0,10,10,0.461538462,192,1.0,0,0.0,0.306122449,0,0,12.57142857,2,1.0714,0
3,1,0,0,13,3,0,0,3,2.0,57,0.0,0,0.0,0.444444444,0,0,18.0,1,0.6667,0
2,1,0,5,7,1,1,4,2,2.0,29,0.0,0,0.0,0.5,0,0,13.5,1,0.5,0
3,5,1,4,6,3,3,1,3,1.5,17,1.0,0,1.0,0.777777778,0,0,4.333333333,0,0.0,0
18,1,0,26,39,153,12,19,18,2.0,126,0.0,0,0.0,0.185185185,0,0,6.0,1,0.9444,0
9,0,0,5,24,0,1,4,9,0.0,213,1.0,1,0.0,0.37037037,0,0,22.55555556,1,0.8889,0
27,1,0,6,27,351,1,5,27,2.0,27,0.0,0,0.0,0.412037037,0,0,0.0,1,1.0,1
9,1,0,3,18,30,1,2,8,0.375,82,1.0,0,0.0,0.355555556,0,0,8.0,1,0.7778,0
7,1,0,27,50,7,3,27,3,0.805555556,198,1.0,3,0.0,0.416666667,0,0,26.42857143,1,0.7143,0
8,2,0,10,28,0,1,9,3,0.357142857,224,1.0,3,0.684210526,0.371428571,1,1,26.5,2,1.0,1
4,1,0,9,12,2,3,7,3,0.666666667,52,1.0,3,0.0,0.4,0,0,11.25,1,0.75,0
4,0,0,10,17,2,1,9,3,0.666666667,71,1.0,2,0.0,0.833333333,0,0,16.0,1,0.5,0
2,1,0,2,5,1,1,1,1,2.0,22,0.0,0,0.0,0.5,0,0,7.0,3,1.5,1
18,1,0,116,18,153,116,0,18,2.0,18,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
9,1,0,3,20,12,2,1,7,0.625,100,1.0,0,0.0,0.541666667,0,0,9.777777778,4,1.2222,0
7,2,0,3,17,0,3,1,7,0.611111111,66,1.0,0,0.333333333,0.392857143,0,0,8.0,2,1.0,0
7,2,0,11,11,15,4,10,6,0.5,44,1.0,0,0.772727273,0.265306122,0,0,5.142857143,1,0.7143,1
13,2,0,12,37,42,4,9,13,0.611111111,175,1.0,1,0.885714286,0.276923077,1,4,12.23076923,3,1.1538,1
6,4,0,9,31,5,1,9,3,0.5,143,0.5,1,0.8,0.305555556,1,1,22.5,1,0.8333,0
20,2,1,16,74,68,2,15,11,0.864661654,537,0.714285714,3,0.419354839,0.173684211,1,1,25.15,12,1.55,1
2,4,6,8,7,0,6,2,2,1.0,23,1.0,1,0.944444444,0.666666667,0,0,9.5,1,0.5,1
6,3,0,8,15,15,2,6,6,2.0,42,0.0,0,0.971428571,0.416666667,2,3,6.0,1,0.5,1
14,2,0,4,25,31,1,4,14,0.634615385,140,1.0,0,0.885714286,0.3,1,4,8.714285714,1,0.8571,1
2,5,0,2,6,0,1,1,2,1.0,22,1.0,0,0.944444444,0.666666667,0,0,9.0,1,0.5,0
7,2,0,7,25,0,1,6,5,0.166666667,153,1.0,1,0.684210526,0.357142857,1,1,20.57142857,4,1.2857,1
3,2,0,4,10,3,1,3,2,2.0,32,0.0,0,0.6,0.666666667,0,0,9.666666667,1,0.6667,1
19,2,0,22,32,133,7,19,18,0.644444444,174,1.0,2,0.485714286,0.157894737,1,1,7.894736842,2,1.0,0
20,1,0,2,21,190,1,1,20,2.0,50,0.0,0,0.0,0.4875,0,0,1.5,1,0.9,0
8,1,0,7,32,28,0,7,4,2.0,237,0.0,0,0.0,0.625,0,0,28.625,11,3.0,1
5,1,3,4,6,6,3,1,3,0.75,24,1.0,0,0.0,1.0,0,0,3.4,1,0.8,0
6,2,0,5,16,7,1,5,2,0.7,59,1.0,0,0.6,0.36,1,1,8.5,2,0.8333,0
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.923076923,0.666666667,1,2,3.0,1,0.3333,0
19,1,15,32,38,139,21,11,16,0.822222222,216,1.0,3,0.0,0.175438596,1,1,10.10526316,5,1.4737,1
0,1,0,1,0,0,1,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
19,1,1,7,35,137,1,6,16,0.857142857,183,1.0,1,0.0,0.157894737,0,0,8.263157895,2,1.0,0
6,1,0,6,7,15,1,5,6,2.0,14,0.0,0,0.0,0.361111111,0,0,1.333333333,1,0.8333,1
3,1,0,4,6,0,2,2,2,0.5,33,1.0,1,0.0,0.666666667,0,0,9.0,2,1.0,1
0,1,0,1,0,0,1,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
2,1,0,3,5,1,3,2,2,2.0,17,0.0,0,0.0,0.666666667,0,0,7.5,2,1.0,0
14,1,0,6,18,61,2,5,14,0.830769231,81,1.0,5,0.0,0.297619048,0,0,4.428571429,1,0.9286,0
20,1,2,101,54,168,98,5,12,0.954887218,352,0.285714286,0,0.0,0.219298246,0,0,16.25,3,1.15,0
18,1,0,9,44,85,1,8,10,0.739495798,242,1.0,3,0.0,0.205882353,0,0,12.05555556,5,1.3889,1
4,4,15,49,8,6,49,0,4,1.333333333,21,1.0,0,1.0,0.666666667,0,0,4.0,0,0.0,1
6,1,0,4,10,1,2,2,6,0.6,50,1.0,1,0.0,0.5,0,0,7.0,2,1.1667,0
2,1,0,2,19,1,1,1,2,2.0,121,0.0,0,0.0,0.666666667,0,0,59.5,13,6.5,1
9,2,0,4,16,0,3,1,9,0.5625,122,1.0,0,0.272727273,0.555555556,0,0,12.11111111,4,1.2222,0
9,2,0,11,14,26,3,11,6,0.833333333,57,0.666666667,1,0.708333333,0.229166667,0,0,5.0,1,0.7778,1
5,1,0,6,10,2,0,6,4,0.5,44,1.0,1,0.0,0.583333333,0,0,7.4,2,0.8,0
3,2,0,5,4,3,2,3,3,2.0,10,0.0,0,0.5,0.666666667,0,0,2.333333333,1,0.6667,1
3,1,0,4,3,3,3,1,3,2.0,3,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,0
11,3,0,6,22,41,0,6,11,0.833333333,99,1.0,2,0.333333333,0.393939394,1,1,7.727272727,5,1.2727,0
10,4,0,4,19,7,1,3,9,0.666666667,120,1.0,0,0.789473684,0.425,1,2,10.6,1,0.8,0
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.923076923,0.666666667,1,2,3.0,1,0.3333,0
6,4,0,6,17,0,1,5,4,0.4,85,1.0,1,0.857142857,0.4,1,2,12.83333333,1,0.8333,0
12,2,0,7,16,46,0,7,11,0.795454545,83,1.0,2,0.153846154,0.266666667,0,0,5.583333333,2,1.0,0
9,2,0,40,23,32,39,2,7,0.975,240,0.2,9,0.631578947,0.375,1,1,24.55555556,4,1.8889,1
1,0,0,5,4,0,3,2,1,2.0,9,0.0,0,0.0,1.0,0,0,8.0,0,0.0,0
22,1,0,2,42,189,1,1,22,0.841269841,182,1.0,0,0.0,0.171717172,0,0,7.0,7,1.2273,1
4,1,2,4,8,0,2,2,4,0.0,28,1.0,0,0.0,0.75,0,0,5.75,1,0.75,1
1,1,0,0,2,0,0,0,1,2.0,22,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
22,3,0,20,65,151,5,18,15,0.846560847,401,0.777777778,6,0.457142857,0.155844156,1,1,16.81818182,10,1.5455,1
3,1,0,2,15,3,1,1,0,2.0,63,0.0,0,0.0,0.5,0,0,20.0,1,0.6667,0
7,2,0,6,17,9,1,5,4,0.75,75,1.0,3,0.923076923,0.333333333,0,0,9.142857143,2,0.8571,1
7,3,0,7,13,0,3,4,5,0.166666667,41,1.0,1,0.807692308,0.476190476,1,1,4.714285714,1,0.7143,0
5,1,0,5,5,10,3,2,5,2.0,5,0.0,0,0.0,0.55,0,0,0.0,1,1.0,1
2,5,0,2,7,0,1,1,2,0.0,25,1.0,0,0.944444444,0.666666667,0,0,11.0,1,0.5,0
37,3,0,21,61,598,8,19,34,0.932539683,335,1.0,2,0.375,0.143939394,1,1,7.675675676,6,1.2162,1
3,1,0,4,5,3,0,4,3,2.0,18,0.0,0,0.0,0.833333333,0,0,5.0,1,0.6667,0
7,2,17,22,11,1,17,5,5,0.333333333,33,1.0,1,0.684210526,0.357142857,1,1,3.571428571,1,0.8571,0
28,2,0,14,58,302,7,9,26,0.802469136,303,1.0,2,0.788135593,0.146103896,1,4,9.607142857,3,1.0714,1
6,3,0,6,19,13,0,6,6,0.4,107,1.0,0,0.9,0.416666667,0,0,16.66666667,4,1.6667,0
14,1,1,7,26,79,2,5,12,0.788461538,118,1.0,2,0.0,0.256410256,0,0,7.142857143,3,1.1429,1
14,1,0,4,21,91,0,4,13,0.538461538,105,1.0,2,0.0,0.964285714,0,0,6.357142857,2,1.0,1
4,1,1,1,9,0,1,0,4,0.0,27,1.0,0,0.0,1.0,0,0,5.5,1,0.75,0
9,2,0,5,18,28,1,4,5,0.666666667,103,1.0,0,0.384615385,0.317460317,1,2,10.11111111,2,1.0,0
1,1,0,3,1,0,3,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
8,2,0,7,23,14,1,7,7,0.642857143,101,1.0,2,0.666666667,0.326530612,0,0,11.375,1,0.375,1
9,0,0,19,59,16,2,17,6,0.541666667,382,0.666666667,0,0.0,0.347222222,0,0,41.11111111,6,1.7778,0
15,1,1,13,35,59,3,12,5,0.821428571,189,1.0,2,0.0,0.222222222,0,0,11.2,4,1.0,0
0,1,0,1,0,0,1,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
1,2,0,1,2,0,0,1,1,2.0,6,1.0,0,1.0,1.0,0,0,3.0,0,0.0,0
3,1,0,5,6,1,2,3,3,0.0,31,1.0,1,0.0,0.5,0,0,9.0,1,0.6667,0
5,3,0,4,10,10,1,4,2,2.0,25,0.0,0,0.884615385,0.4,2,2,4.0,1,0.6,0
15,1,0,22,47,81,2,20,14,0.867346939,218,1.0,1,0.0,0.1875,0,0,13.06666667,2,0.9333,0
13,1,0,4,23,0,1,3,13,0.0,70,1.0,1,0.0,0.326923077,0,0,4.307692308,1,0.9231,0
3,5,0,1,9,0,0,1,3,0.5,33,1.0,0,0.894736842,0.555555556,0,0,9.333333333,1,0.6667,1
8,2,0,7,33,26,0,7,1,0.571428571,417,1.0,0,0.588235294,0.390625,1,1,51.0,8,3.625,0
11,3,0,8,30,37,1,8,10,0.525,212,1.0,1,0.907407407,0.272727273,1,14,17.90909091,6,1.6364,1
7,1,0,11,38,21,4,9,3,2.0,167,0.0,0,0.0,0.3,0,0,22.85714286,3,1.4286,0
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
15,3,4,10,30,79,4,6,11,0.816326531,146,1.0,1,0.647058824,0.205357143,1,1,8.266666667,1,0.8,0
5,2,0,12,17,6,1,12,3,0.583333333,88,1.0,0,0.555555556,0.4,1,2,16.0,1,0.8,0
7,3,0,8,18,21,2,6,4,2.0,66,0.0,0,0.875,0.326530612,0,0,8.428571429,2,0.7143,0
1,1,0,3,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
2,1,0,5,2,1,4,2,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
16,1,0,8,28,74,3,7,12,0.844444444,154,1.0,1,0.0,0.1875,0,0,8.25,3,1.1875,1
4,3,0,9,11,6,6,4,4,2.0,25,0.0,0,0.97029703,0.625,1,2,5.25,1,0.75,1
13,3,0,8,25,26,1,7,13,0.625,161,1.0,0,0.907407407,0.307692308,1,2,11.07692308,5,1.3077,1
4,0,0,10,18,2,1,9,3,0.666666667,75,1.0,2,0.0,0.833333333,0,0,17.0,1,0.5,0
1,2,0,5,2,0,2,3,1,2.0,6,0.0,0,1.0,1.0,0,0,5.0,0,0.0,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1,1,0,5,1,0,4,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
15,2,0,18,28,101,5,17,13,0.75,118,1.0,2,0.548387097,0.2,1,1,6.733333333,2,1.0667,0
6,1,0,9,18,15,8,1,5,2.0,102,0.0,0,0.0,0.333333333,0,0,16.0,5,2.8333,1
16,1,0,6,47,112,4,2,14,0.6,301,1.0,0,0.0,0.4875,0,0,17.6875,1,0.875,1
32,1,0,3,67,484,1,3,21,0.854070661,651,0.523809524,0,0.0,0.253456221,0,0,18.6875,7,1.7813,0
2,1,0,4,4,1,2,2,2,2.0,8,0.0,0,0.0,0.75,0,0,3.0,1,0.5,0
6,2,0,2,11,9,1,1,6,0.2,45,1.0,0,0.5,0.416666667,0,0,6.333333333,2,0.8333,0
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.923076923,0.666666667,1,2,3.0,1,0.3333,0
1,1,0,4,1,0,2,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
2,5,0,5,10,0,1,4,2,0.0,27,1.0,0,0.947368421,0.666666667,0,0,12.0,1,0.5,1
14,1,0,3,22,59,0,3,13,0.753846154,125,1.0,0,0.0,0.178571429,0,0,7.571428571,1,0.7857,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
12,1,0,14,32,16,3,14,9,0.795454545,104,1.0,4,0.0,0.345454545,0,0,7.333333333,1,0.8333,0
6,2,0,2,9,9,1,1,6,0.2,41,1.0,0,0.5,0.5,0,0,5.666666667,2,0.8333,0
10,1,2,9,18,9,4,7,10,0.666666667,86,1.0,3,0.0,0.285714286,0,0,7.3,3,1.2,0
2,3,0,8,8,1,2,7,2,2.0,31,0.0,0,0.952380952,0.625,0,0,14.5,2,1.0,1
3,1,0,4,9,3,1,3,3,2.0,21,0.0,0,0.0,0.533333333,0,0,6.0,1,0.6667,1
8,2,1,8,23,8,2,6,5,0.285714286,82,1.0,0,0.65,0.375,1,1,9.125,1,0.875,1
52,2,1,36,112,1166,4,33,38,0.91349481,993,1.0,8,0.213114754,0.08875129,1,1,17.76923077,7,1.3846,1
7,3,0,10,22,0,2,10,2,0.733333333,88,1.0,4,0.814814815,0.3,1,1,10.85714286,1,0.7143,0
27,2,0,20,62,293,1,19,23,0.905325444,343,1.0,4,0.074074074,0.134615385,0,0,11.22222222,3,1.1481,0
9,1,0,6,34,10,1,5,8,0.5,185,0.666666667,0,0.0,0.333333333,0,0,19.22222222,4,1.8889,0
11,3,2,17,16,51,9,9,10,0.6,85,1.0,2,0.677419355,0.246753247,1,1,6.545454545,2,1.0,0
5,2,0,9,21,0,1,8,3,0.25,84,1.0,2,0.764705882,0.4,1,1,15.4,1,0.8,1
5,1,0,0,7,0,0,0,5,0.5,32,1.0,0,0.0,0.466666667,0,0,5.0,1,0.8,1
2,1,0,1,7,1,0,1,2,2.0,26,0.0,0,0.0,0.75,0,0,12.0,1,0.5,0
2,1,0,4,4,1,1,3,2,2.0,9,0.0,0,0.0,1.0,0,0,3.5,1,0.5,1
5,3,0,19,43,2,3,19,3,0.5,157,1.0,1,0.846153846,0.466666667,1,1,30.0,1,0.8,0
14,1,0,10,21,59,8,3,13,0.641025641,126,1.0,1,0.0,0.375,0,0,7.785714286,4,1.2143,1
4,3,0,9,8,2,2,9,2,0.777777778,33,1.0,2,0.904761905,0.4,0,0,6.5,1,0.5,0
4,2,0,11,7,4,10,1,2,0.952380952,89,0.142857143,7,0.857142857,0.444444444,1,1,19.5,1,0.5,0
1,6,0,3,6,0,1,2,1,2.0,13,0.0,0,1.0,1.0,0,0,12.0,0,0.0,0
4,4,0,1,6,0,1,0,3,0.666666667,37,1.0,0,0.972222222,0.45,0,0,7.75,2,0.75,0
2,1,0,2,2,1,2,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,3,0,7,14,1,0,7,1,2.0,42,0.0,0,0.958333333,0.666666667,1,2,20.0,1,0.5,0
45,1,0,17,85,864,8,14,38,0.907467532,523,1.0,3,0.0,0.138888889,0,0,10.31111111,4,1.2667,1
1,1,0,5,1,0,4,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.923076923,0.666666667,1,2,3.0,1,0.3333,1
2,3,0,4,8,0,1,3,1,0.0,33,1.0,1,0.954545455,0.666666667,0,0,15.0,1,0.5,1
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
4,0,0,10,18,4,1,9,3,0.666666667,81,1.0,0,0.0,0.4375,0,0,19.0,6,2.25,0
4,2,0,11,7,0,7,6,4,0.0,34,1.0,1,0.947368421,0.541666667,0,0,7.25,1,0.5,0
4,3,0,3,5,4,1,3,4,0.666666667,22,1.0,1,0.5,0.5,0,0,4.25,1,0.75,0
