wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
6,1,3,4,12,15,3,1,6,2.0,49,0.0,0,0.0,0.416666667,0,0,7.166666667,2,1.5,0
12,7,0,9,72,40,3,8,2,0.943181818,687,0.875,1,0.983433735,0.222222222,1,3,54.91666667,5,1.25,1
6,2,0,16,45,15,3,13,6,2.0,280,0.0,0,0.782608696,0.229166667,1,1,45.66666667,1,0.8333,0
14,1,6,8,16,91,6,2,14,2.0,38,0.0,0,0.0,0.414285714,0,0,1.714285714,1,0.9286,0
5,3,0,6,13,4,2,4,4,0.833333333,47,0.333333333,0,0.666666667,0.5,1,1,7.8,1,0.6,0
6,7,0,6,18,13,3,4,3,0.8,55,1.0,0,0.992401216,0.25,0,0,8.0,1,0.8333,1
1,8,0,9,22,0,1,9,1,2.0,111,0.0,0,1.0,1.0,0,0,110.0,0,0.0,0
5,2,0,11,33,6,1,10,1,0.625,204,0.0,0,0.818181818,0.433333333,1,1,39.4,1,0.8,0
2,2,0,9,7,1,1,8,1,1.0,28,0.0,0,0.947368421,0.625,1,1,12.5,1,0.5,0
3,2,0,4,8,0,1,3,0,0.5,77,1.0,0,0.777777778,0.444444444,1,2,24.0,5,2.0,0
5,1,0,11,26,0,4,8,0,0.5,155,0.0,0,0.0,0.466666667,0,0,29.4,5,1.8,1
4,1,0,2,5,0,1,1,3,0.0,59,1.0,0,0.0,0.666666667,0,0,13.25,3,1.75,0
11,4,0,18,26,13,14,5,11,0.1,171,0.0,0,0.764705882,0.545454545,2,2,14.45454545,2,0.9091,0
5,1,0,3,12,0,2,1,3,0.53125,251,1.0,0,0.0,0.6,0,0,47.6,10,3.8,0
8,2,0,18,37,28,1,17,1,2.0,271,0.0,0,0.72,0.363636364,1,1,32.875,1,0.875,0
2,2,0,12,17,1,1,11,1,2.0,63,0.0,0,0.947368421,0.625,1,1,30.5,1,0.5,0
3,2,0,6,9,0,4,2,3,0.0,34,1.0,0,0.714285714,0.666666667,1,1,10.0,1,0.6667,0
2,2,0,8,5,1,2,6,1,1.0,19,0.0,0,0.947368421,0.666666667,0,0,8.0,1,0.5,0
2,2,0,7,6,1,1,6,1,2.0,28,0.0,0,0.947368421,0.625,1,1,13.0,1,0.5,0
4,1,0,13,20,0,5,10,4,0.555555556,301,0.333333333,2,0.0,0.357142857,0,0,73.5,2,1.0,0
3,5,0,5,14,3,1,4,3,2.0,55,0.0,0,0.996946565,1.0,0,0,17.33333333,1,0.6667,0
1,1,0,1,2,0,1,0,0,2.0,6,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
21,2,0,12,94,198,5,9,19,0.94,981,0.6,0,0.525,0.375,2,4,45.47619048,16,3.1905,1
7,7,0,5,38,9,2,4,4,0.611111111,210,1.0,1,0.993811881,0.3,3,13,28.14285714,8,2.1429,1
99,1,0,162,325,4043,137,48,67,0.915102041,4367,1.0,7,0.0,0.059417706,0,0,42.85858586,56,4.0707,1
1,3,0,3,2,0,1,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
7,2,0,16,17,19,8,8,6,0.333333333,53,0.0,0,0.75,0.457142857,1,1,6.428571429,1,0.8571,0
6,2,0,4,20,13,1,3,5,0.95,126,0.75,0,0.807692308,0.541666667,1,3,19.33333333,4,1.3333,0
4,1,0,11,25,0,2,9,3,0.611111111,145,0.833333333,3,0.0,0.583333333,0,0,33.75,3,1.0,1
6,2,0,14,40,3,3,14,2,0.72,252,1.0,3,0.5,0.305555556,1,1,40.16666667,10,2.3333,1
3,2,0,4,10,3,2,2,2,2.0,40,0.0,0,0.96,0.583333333,0,0,12.33333333,2,1.0,0
16,2,1,13,47,48,8,10,14,0.780952381,443,1.0,2,0.166666667,0.241071429,0,0,26.25,14,2.625,1
2,1,0,2,2,1,2,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
5,1,0,9,14,0,8,2,0,0.0,82,1.0,0,0.0,0.466666667,0,0,15.2,4,2.0,0
4,3,0,1,8,4,1,0,4,1.0,82,0.0,0,0.857142857,0.35,2,2,18.5,1,0.75,0
11,1,0,39,25,0,38,2,11,0.0,135,1.0,0,0.0,0.484848485,0,0,11.18181818,2,1.1818,0
13,5,0,17,53,54,8,12,9,0.875,303,0.833333333,1,0.981954887,0.261538462,3,12,21.84615385,10,1.6923,1
6,8,0,10,22,15,1,10,4,2.0,128,0.0,0,0.994206257,0.333333333,1,7,20.33333333,5,2.1667,0
12,6,0,7,39,28,3,6,1,0.397727273,573,1.0,2,0.983655275,0.5,1,3,45.41666667,2,1.1667,1
14,7,0,28,108,69,3,28,8,0.869230769,732,1.0,2,0.98048048,0.174603175,0,0,50.57142857,9,2.1429,1
2,2,0,2,6,1,1,2,2,2.0,85,0.0,0,0.875,0.625,0,0,41.5,5,2.5,0
5,6,0,5,28,0,2,4,1,0.708333333,337,1.0,0,0.993993994,0.5,2,4,64.0,3,1.6,1
2,2,0,1,4,1,0,1,2,2.0,16,0.0,0,0.75,0.75,1,1,7.0,2,1.0,0
2,8,0,11,33,1,3,11,2,2.0,206,0.0,0,0.998835856,0.75,2,4,102.0,16,8.0,0
8,5,0,3,33,28,1,2,7,2.0,143,0.0,0,0.992974239,0.5,1,1,16.875,3,1.125,1
7,1,0,36,7,21,36,0,7,2.0,7,0.0,0,0.0,0.523809524,0,0,0.0,1,1.0,0
8,6,0,5,31,20,2,4,1,0.761904762,119,0.666666667,1,0.991017964,0.5,4,12,13.5,1,0.75,0
7,1,0,6,20,0,1,5,4,0.703703704,347,1.0,1,0.0,0.371428571,0,0,47.28571429,8,3.0,1
5,7,0,4,50,2,1,3,4,0.611111111,533,1.0,0,0.99391172,0.4,0,0,103.8,7,3.0,0
5,2,0,5,29,2,1,4,4,0.5625,197,1.0,0,0.935483871,0.466666667,1,7,37.6,8,2.2,1
150,1,0,117,337,10339,93,46,116,0.936533411,4593,0.760869565,13,0.0,0.080909091,0,0,29.31333333,30,3.44,1
14,2,0,14,95,21,8,9,8,0.692307692,973,1.0,1,0.853333333,0.58974359,1,6,68.07142857,11,2.0714,1
11,3,0,8,54,0,2,7,10,0.625,541,1.0,0,0.666666667,0.303030303,1,4,47.81818182,21,5.0909,1
3,6,0,5,24,1,1,4,1,0.5,371,1.0,0,0.996987952,1.0,2,4,118.6666667,3,1.3333,1
6,1,0,1,6,15,1,0,6,2.0,6,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
248,4,0,70,482,16336,53,37,193,0.879170739,9106,0.775862069,10,0.724215247,0.076315789,3,14,35.48387097,29,3.2581,1
2,2,0,9,6,1,3,6,1,1.0,54,0.0,0,0.947368421,0.666666667,1,2,24.5,1,0.5,0
4,1,1,4,11,6,2,2,4,0.666666667,36,1.0,1,0.0,0.5,0,0,7.75,2,1.0,0
11,6,0,12,63,27,8,8,1,0.775,559,1.0,0,0.984871407,0.363636364,0,0,49.09090909,9,1.6364,0
2,2,0,8,8,1,1,7,1,2.0,50,0.0,0,0.947368421,0.625,1,1,24.0,1,0.5,0
3,1,0,9,19,3,0,9,2,1.0,54,1.0,0,0.0,0.333333333,0,0,16.66666667,3,1.3333,1
6,1,3,31,14,7,31,1,6,0.6,49,1.0,1,0.0,0.583333333,0,0,6.833333333,1,0.8333,1
14,6,0,11,77,51,5,10,1,0.817307692,516,1.0,1,0.980740741,0.5,4,12,35.28571429,3,1.4286,0
3,7,0,5,27,3,1,5,3,1.0,110,1.0,0,0.996946565,0.666666667,0,0,35.33333333,1,0.6667,0
39,7,0,28,155,517,7,26,8,0.828007519,1788,0.892857143,5,0.947750363,0.210526316,4,8,44.12820513,14,2.1282,1
3,2,0,5,11,0,1,4,0,0.0,87,0.0,1,0.777777778,0.444444444,1,2,27.33333333,7,3.0,0
9,1,0,4,18,0,4,1,8,1.015625,368,0.104166667,17,0.0,0.40625,0,0,34.55555556,2,1.0,0
5,2,0,7,24,0,1,6,3,0.625,99,1.0,0,0.636363636,0.6,0,0,18.4,4,1.4,0
21,1,0,14,53,0,9,7,21,0.492857143,1726,1.0,3,0.0,0.25170068,0,0,80.85714286,31,8.5714,1
1,1,0,10,2,0,9,1,1,2.0,12,0.0,0,0.0,1.0,0,0,9.0,0,0.0,0
4,5,0,6,16,0,4,5,2,0.5,54,1.0,1,0.995856354,0.416666667,0,0,12.0,2,1.0,0
28,1,0,7,39,46,3,6,21,0.902777778,1223,1.0,3,0.0,0.254464286,0,0,42.10714286,16,3.0714,1
9,6,0,4,27,10,2,3,3,0.75,181,1.0,0,0.988059701,0.5,2,4,18.44444444,1,0.8889,0
57,6,0,132,209,1298,118,37,42,0.948891626,1532,0.482758621,9,0.920114123,0.083102493,1,1,25.36842105,19,2.5439,1
32,1,4,31,70,400,24,14,26,0.961876833,504,0.454545455,0,0.0,0.261290323,0,0,14.40625,5,1.5938,0
8,3,0,1,14,16,1,1,8,0.714285714,49,1.0,0,0.911392405,1.0,0,0,4.875,1,0.875,0
5,1,0,2,6,10,0,2,5,2.0,12,0.0,0,0.0,0.8,0,0,1.4,1,0.8,0
3,2,0,4,5,3,1,3,0,2.0,20,0.0,0,0.777777778,0.466666667,1,2,5.666666667,1,0.6667,0
4,2,0,4,9,0,1,3,0,0.444444444,80,1.0,0,0.7,0.357142857,1,2,18.25,5,1.75,0
11,7,0,10,62,29,2,9,4,0.814285714,392,1.0,0,0.984917044,0.363636364,0,0,34.0,4,1.3636,0
118,1,0,7,180,6075,6,1,27,0.921125975,5223,0.717391304,1,0.0,0.138067061,0,0,42.48305085,9,1.4492,0
26,1,0,41,73,217,34,16,18,0.872727273,370,1.0,3,0.0,0.108571429,0,0,12.80769231,8,1.5,1
14,7,0,15,81,49,3,14,3,0.884615385,864,1.0,3,0.98048048,0.285714286,1,1,59.42857143,12,1.7143,1
3,1,0,29,3,3,29,0,3,1.5,4,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,0
1,4,0,17,2,0,17,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
13,1,0,9,38,48,4,5,11,0.25,300,1.0,1,0.0,0.305555556,0,0,22.0,8,2.5385,1
2,2,0,7,6,1,1,6,1,2.0,36,0.0,0,0.947368421,0.625,1,1,17.0,1,0.5,0
6,2,0,4,13,0,2,2,5,0.4,62,1.0,0,0.583333333,0.444444444,0,0,8.833333333,1,0.8333,0
19,5,0,33,76,119,26,16,11,0.904761905,618,0.857142857,3,0.973174367,0.203007519,3,18,30.78947368,6,1.4211,1
4,2,0,4,16,4,1,4,2,0.833333333,108,0.0,0,0.769230769,0.4,0,0,25.5,3,1.75,0
13,1,0,19,33,40,15,6,13,0.733333333,268,1.0,3,0.0,0.338461538,0,0,19.23076923,5,2.1538,1
5,2,0,7,20,4,1,6,2,0.5,155,0.0,0,0.818181818,0.366666667,0,0,29.8,10,3.8,0
6,6,0,12,35,3,7,5,3,0.711111111,248,0.333333333,0,0.994482759,0.342857143,1,2,38.83333333,10,3.0,0
12,2,0,8,32,0,4,5,7,0.272727273,176,0.0,0,0.615384615,0.35,1,2,13.58333333,4,1.4167,0
12,1,0,10,42,66,7,4,12,1.090909091,957,0.428571429,0,0.0,0.239583333,0,0,78.16666667,27,8.4167,1
3,6,0,4,18,1,1,3,3,0.5,302,1.0,1,0.996987952,1.0,2,4,95.33333333,2,1.3333,0
5,1,0,3,12,0,2,1,3,0.46875,269,1.0,0,0.0,0.6,0,0,51.2,10,3.8,0
13,1,0,69,53,38,69,1,7,0.892857143,437,0.571428571,0,0.0,0.178571429,0,0,31.53846154,7,2.3077,0
15,3,3,53,23,43,53,1,11,0.5,154,0.0,1,0.566666667,0.577777778,1,2,9.133333333,3,1.3333,1
10,1,0,8,28,3,7,2,8,0.583333333,226,1.0,1,0.0,0.35,0,0,21.2,5,1.8,0
11,2,0,8,29,25,3,7,9,0.75,185,1.0,0,0.615384615,0.386363636,1,2,15.63636364,3,1.6364,0
11,6,0,7,50,25,3,6,1,0.716666667,333,1.0,0,0.985119048,0.5,3,5,28.72727273,6,1.9091,0
2,2,0,7,5,1,2,5,2,1.0,22,0.0,0,0.947368421,0.625,1,1,9.5,1,0.5,0
5,2,0,3,17,10,1,3,5,2.0,88,0.0,0,0.84,0.52,1,3,16.6,2,1.0,0
5,3,0,6,6,2,6,0,5,0.75,36,1.0,0,0.80952381,0.466666667,1,1,5.4,1,0.8,0
6,2,0,17,38,15,3,14,1,1.114285714,283,0.0,0,0.782608696,0.611111111,0,0,45.0,1,0.8333,0
18,1,0,12,95,43,4,10,9,0.661764706,747,1.0,0,0.0,0.104575163,0,0,40.05555556,17,3.0556,1
2,2,0,4,3,1,3,1,1,1.0,10,0.0,0,0.947368421,0.75,0,0,3.5,1,0.5,0
17,2,0,11,72,98,1,11,8,0.879807692,1115,1.0,5,0.448275862,0.264705882,1,2,63.05882353,35,6.2353,1
3,3,0,3,7,3,0,3,3,2.0,33,0.0,0,1.0,0.75,0,0,10.0,0,0.0,0
8,6,0,5,25,24,3,5,8,0.857142857,74,1.0,2,0.989263804,0.625,1,1,8.0,1,0.875,1
7,1,2,5,11,9,2,3,6,0.5,140,1.0,0,0.0,0.523809524,0,0,18.85714286,9,3.1429,0
10,1,0,10,47,21,4,8,7,0.97008547,1529,0.5,2,0.0,0.2875,0,0,149.3,32,8.6,1
8,2,0,7,20,0,2,5,6,0.285714286,179,1.0,0,0.695652174,0.40625,1,2,21.25,2,1.375,0
11,1,2,17,20,33,16,1,8,0.8,90,0.0,0,0.0,0.386363636,0,0,6.818181818,1,0.7273,1
2,1,0,6,7,0,5,1,2,1.761904762,52,0.0,3,0.0,0.625,0,0,14.5,1,0.5,1
54,4,0,22,144,1059,13,15,47,0.963481436,1085,0.677419355,4,0.924177396,0.103009259,3,25,18.51851852,7,1.5741,1
3,2,0,11,10,3,4,7,2,2.0,79,0.0,0,0.9,0.533333333,1,1,25.33333333,1,0.6667,0
9,6,0,8,45,18,4,7,1,0.71875,205,1.0,1,0.988059701,0.5,4,12,21.33333333,2,1.0,0
11,1,0,27,32,23,22,6,8,0.72,240,1.0,1,0.0,0.16,0,0,20.36363636,5,1.7273,0
17,1,0,2,37,100,2,0,16,0.7,679,0.8,0,0.0,0.323529412,0,0,38.35294118,12,2.0,1
3,6,0,4,24,1,1,3,3,0.5,230,1.0,1,0.996987952,1.0,2,4,73.0,3,1.6667,1
8,6,0,7,31,20,5,4,1,0.761904762,119,0.666666667,1,0.991017964,0.5,4,12,13.5,1,0.75,0
4,2,0,10,24,6,3,7,2,2.0,171,0.0,0,0.857142857,0.583333333,1,1,41.75,1,0.75,0
2,2,0,2,3,1,2,2,2,2.0,8,0.0,0,0.875,0.625,0,0,3.0,1,0.5,0
2,8,0,13,28,1,3,13,2,2.0,120,0.0,0,0.998835856,0.75,3,4,59.0,8,4.0,0
11,1,0,2,16,35,1,2,11,0.6,52,1.0,1,0.0,0.424242424,0,0,3.636363636,1,0.9091,0
2,2,0,2,6,1,1,2,2,2.0,65,0.0,0,0.875,0.625,0,0,31.5,5,2.5,0
7,2,0,7,19,5,1,6,7,0.80952381,146,1.0,0,0.7,0.392857143,1,1,18.85714286,2,1.2857,0
18,1,0,14,71,27,6,10,5,0.705882353,1598,1.0,2,0.0,0.155555556,0,0,87.38888889,33,7.2222,1
4,1,0,14,21,0,5,11,3,0.555555556,298,0.333333333,2,0.0,0.357142857,0,0,72.75,2,1.0,0
9,1,0,2,17,2,1,1,6,0.678571429,236,1.0,0,0.0,1.0,0,0,24.44444444,5,2.8889,0
4,3,0,6,13,0,6,1,3,1.222222222,71,0.133333333,0,0.85,0.5,1,1,13.0,1,0.75,0
2,2,0,11,9,1,3,8,1,2.0,65,0.0,0,0.947368421,0.625,0,0,31.5,1,0.5,0
5,1,0,1,24,10,1,0,5,2.0,206,0.0,0,0.0,0.3,0,0,40.2,6,3.0,0
19,1,0,19,72,91,6,15,9,0.708333333,1245,0.75,1,0.0,0.274853801,0,0,64.10526316,5,1.6316,0
1,8,0,4,15,0,2,4,1,2.0,79,0.0,0,1.0,1.0,0,0,78.0,0,0.0,0
14,1,0,19,27,0,18,1,10,0.653846154,386,0.125,1,0.0,0.342857143,0,0,26.0,6,2.3571,0
6,1,3,4,12,15,3,1,6,2.0,49,0.0,0,0.0,0.416666667,0,0,7.166666667,2,1.5,0
12,7,0,12,92,28,4,11,2,0.843434343,1013,0.888888889,1,0.983433735,0.214285714,0,0,81.91666667,9,2.6667,0
13,1,0,7,13,78,7,0,13,2.0,13,0.0,0,0.0,0.430769231,0,0,0.0,1,1.0,0
1,1,0,6,2,0,6,0,0,2.0,21,0.0,1,0.0,1.0,0,0,15.0,0,0.0,1
5,3,0,2,41,4,1,1,5,0.65,213,1.0,0,0.987987988,0.7,2,5,40.6,2,1.0,0
12,6,0,12,58,38,5,11,1,0.8,306,1.0,1,0.983655275,0.25,4,12,24.08333333,3,1.5833,0
6,7,0,8,46,9,3,8,3,0.8,299,1.0,0,0.992401216,0.388888889,0,0,48.33333333,1,0.8333,0
6,5,0,11,33,7,5,7,2,0.85,397,1.0,3,0.993055556,0.3,0,0,64.5,2,1.0,1
1,7,6,9,22,0,7,3,1,2.0,95,0.0,0,1.0,1.0,0,0,94.0,0,0.0,0
7,1,0,5,12,13,5,0,6,0.5,64,1.0,0,0.0,0.166666667,0,0,7.857142857,4,1.5714,0
4,1,0,3,13,4,1,3,3,0.666666667,62,1.0,0,0.0,0.333333333,0,0,14.25,4,2.25,1
17,5,0,15,90,108,3,15,3,0.75,539,1.0,3,0.974276527,0.22875817,3,4,30.41176471,15,2.5294,1
1,4,0,3,2,0,2,1,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
2,1,0,5,2,1,4,1,2,2.0,2,0.0,0,0.0,0.625,0,0,0.0,1,1.0,0
11,4,0,4,24,23,2,2,10,0.533333333,504,0.333333333,1,0.764705882,0.272727273,2,4,44.27272727,14,3.2727,0
3,1,0,5,4,3,5,0,2,1.4375,23,0.0,2,0.0,0.5,0,0,4.0,2,1.0,0
86,2,0,8,95,3655,0,8,84,2.0,686,0.0,0,0.105263158,0.05620155,0,0,6.976744186,3,1.0233,0
2,3,0,5,4,1,1,4,2,2.0,10,0.0,0,0.857142857,0.75,0,0,4.0,1,0.5,0
7,2,0,7,28,0,1,7,3,0.621212121,559,0.636363636,2,0.454545455,0.265306122,0,0,77.28571429,5,3.2857,0
21,1,0,17,78,102,11,15,8,0.861538462,528,1.0,3,0.0,0.238095238,0,0,23.52380952,5,1.5714,1
3,2,0,4,8,0,1,3,0,0.5,77,1.0,0,0.777777778,0.444444444,1,2,24.0,5,2.0,0
2,1,0,3,2,1,3,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,1,0,2,5,0,1,1,3,0.0,59,1.0,0,0.0,0.666666667,0,0,13.25,3,1.75,0
11,4,0,18,26,33,14,5,11,0.45,141,0.0,0,0.764705882,0.363636364,1,2,11.63636364,2,1.0,0
5,1,0,3,12,0,2,1,3,0.53125,251,1.0,0,0.0,0.6,0,0,47.6,10,3.8,0
8,2,0,18,38,28,1,17,1,2.0,269,0.0,0,0.72,0.363636364,1,1,32.625,1,0.875,0
2,2,0,12,19,1,1,11,1,2.0,89,0.0,0,0.947368421,0.625,1,1,43.5,1,0.5,0
3,2,0,6,9,0,4,2,3,0.0,34,1.0,0,0.714285714,0.666666667,1,1,10.0,1,0.6667,0
2,2,0,8,5,1,2,6,1,1.0,19,0.0,0,0.947368421,0.666666667,0,0,8.0,1,0.5,0
5,1,0,10,47,0,1,9,1,0.710526316,563,1.0,2,0.0,0.416666667,0,0,107.8,1,0.6,1
5,1,0,6,17,0,3,3,5,0.65625,96,0.0,1,0.0,0.533333333,0,0,16.6,2,1.0,0
2,2,0,10,9,1,1,9,1,1.0,36,0.0,0,0.947368421,0.625,1,1,16.0,1,0.5,0
3,2,0,11,18,3,1,10,1,1.0,273,0.0,0,0.9,0.533333333,1,1,89.66666667,1,0.6667,0
3,7,0,6,33,3,3,4,3,2.0,180,0.0,0,0.996946565,0.555555556,0,0,59.0,1,0.6667,0
13,1,0,13,26,0,12,1,12,0.458333333,112,1.0,0,0.0,0.384615385,0,0,7.461538462,2,1.0,1
3,1,0,6,20,3,1,6,1,2.0,103,0.0,0,0.0,0.555555556,0,0,33.33333333,14,5.3333,1
7,7,0,6,40,9,3,5,4,0.611111111,214,1.0,1,0.993811881,0.3,3,13,28.71428571,8,2.1429,0
114,1,0,184,374,5427,157,59,79,0.923830594,5109,1.0,8,0.0,0.051769912,0,0,43.57017544,68,4.0614,1
2,2,0,12,10,1,1,11,1,1.125,138,0.625,4,0.947368421,0.625,1,1,64.0,1,0.5,0
7,2,0,16,17,19,8,8,6,0.333333333,52,0.0,0,0.75,0.457142857,1,1,6.285714286,1,0.8571,0
6,2,0,4,22,13,1,3,5,0.88,150,0.8,0,0.807692308,0.541666667,1,3,23.16666667,4,1.6667,1
4,1,0,11,28,0,2,9,3,0.611111111,201,0.833333333,3,0.0,0.666666667,0,0,47.75,9,2.5,0
9,2,0,18,44,14,4,18,2,0.75,352,1.0,4,0.384615385,0.234567901,1,1,37.44444444,11,2.7778,0
6,1,0,5,18,0,2,3,0,0.0,176,1.0,0,0.0,0.583333333,0,0,28.16666667,3,2.1667,0
7,2,0,6,18,21,2,4,5,2.0,63,0.0,0,0.888888889,0.4,0,0,8.0,2,1.0,0
18,2,1,15,53,71,9,10,16,0.789915966,466,1.0,2,0.15,0.208333333,0,0,24.5,14,2.5556,0
4,1,0,6,22,4,0,6,3,0.833333333,118,1.0,0,0.0,0.3,0,0,28.0,5,2.25,0
407,1,0,47,494,0,1,47,83,0.722068966,23683,0.8,8,0.0,0.183865684,0,0,57.12776413,28,4.8894,0
11,1,0,3,16,55,2,1,9,2.0,456,0.0,0,0.0,0.363636364,0,0,40.45454545,6,3.5455,0
4,3,0,1,8,4,1,0,4,1.0,83,0.0,0,0.857142857,0.35,2,2,18.75,1,0.75,0
13,1,0,11,61,44,4,10,6,0.833333333,488,1.0,0,0.0,0.180555556,0,0,36.15384615,6,2.6154,1
2,2,0,7,7,1,1,6,1,2.0,30,0.0,0,0.947368421,0.625,1,1,14.0,1,0.5,0
7,6,0,6,38,0,4,4,3,0.766666667,196,1.0,1,0.99086758,0.285714286,0,0,26.28571429,2,1.1429,0
5,7,0,8,49,2,1,8,4,0.5,362,1.0,1,0.99391172,0.466666667,0,0,70.4,4,1.8,0
2,2,0,10,9,1,1,9,2,2.0,107,0.0,0,0.947368421,0.625,2,2,52.5,1,0.5,0
11,2,0,6,31,11,4,4,10,0.725,232,0.75,1,0.7,0.425,1,3,19.72727273,3,1.5455,0
6,2,0,5,25,3,1,5,4,0.771428571,215,1.0,0,0.722222222,0.722222222,1,3,33.66666667,7,3.0,0
2,1,0,2,2,1,2,0,2,2.0,2,0.0,0,0.0,0.625,0,0,0.0,1,1.0,0
5,1,0,3,23,0,1,2,3,0.375,239,1.0,0,0.0,0.5,0,0,46.0,6,3.0,0
2,2,0,4,3,1,1,3,1,2.0,6,0.0,0,0.9,0.75,0,0,2.0,1,0.5,0
37,1,0,69,102,660,64,10,33,0.944444444,1578,1.0,0,0.0,0.122850123,0,0,41.62162162,17,4.2162,1
3,2,0,4,9,1,1,3,0,0.5,106,1.0,0,0.777777778,0.444444444,1,2,34.0,11,4.0,0
43,4,0,15,111,759,6,14,37,0.956190476,981,0.88,3,0.938953488,0.121645796,3,17,21.23255814,31,1.8837,1
4,2,0,12,21,6,1,11,1,1.0,279,0.0,0,0.857142857,0.45,1,1,68.5,4,2.25,0
10,1,2,15,26,15,10,8,7,0.555555556,163,0.0,3,0.0,0.266666667,0,0,15.0,3,1.1,0
2,2,0,12,22,1,1,11,1,2.0,186,0.0,0,0.947368421,0.625,1,2,92.0,1,0.5,0
2,2,0,10,7,1,1,9,1,1.0,80,0.0,0,0.947368421,0.625,1,1,38.5,1,0.5,0
18,6,0,22,131,113,8,22,6,0.764705882,844,1.0,0,0.977272727,0.194444444,3,6,45.33333333,8,1.6111,0
7,2,0,5,15,9,1,4,7,0.722222222,64,1.0,1,0.454545455,0.357142857,1,1,7.714285714,1,0.8571,0
25,6,0,9,75,258,4,8,8,0.818181818,530,1.0,3,0.96731055,0.152727273,1,1,19.76,8,1.64,1
3,2,0,14,10,3,5,9,2,2.0,63,0.0,0,0.9,0.6,1,1,20.0,1,0.6667,0
41,1,0,86,152,802,74,23,35,0.94375,1670,0.375,1,0.0,0.119642857,0,0,39.53658537,16,3.122,1
1,1,0,36,1,0,36,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,1,0,6,16,0,5,1,3,1.095238095,222,1.0,0,0.0,0.333333333,0,0,52.75,60,20.0,0
12,7,0,7,58,52,1,7,10,0.709090909,284,1.0,2,0.983433735,0.277777778,0,0,22.25,3,1.3333,0
19,5,0,30,126,53,17,20,12,0.537037037,781,1.0,5,0.973174367,0.210526316,1,1,39.78947368,22,3.0526,1
6,1,0,6,9,15,4,3,6,2.0,34,0.0,0,0.0,0.555555556,0,0,4.666666667,2,1.0,0
17,5,0,16,73,76,5,16,4,0.78125,412,1.0,2,0.976083707,0.341176471,2,5,22.76470588,9,1.4118,1
15,7,0,7,55,77,3,7,4,0.888888889,359,0.888888889,1,0.979010495,0.283333333,0,0,22.33333333,3,1.0667,0
4,2,0,2,6,6,2,0,3,2.0,83,0.0,0,0.842105263,0.5625,1,11,19.75,3,1.25,0
22,1,0,29,94,139,10,21,17,0.785714286,853,1.0,3,0.0,0.227272727,0,0,37.5,14,2.0909,1
5,3,0,6,13,4,3,4,4,0.875,50,0.25,0,0.666666667,0.5,1,1,8.2,1,0.6,0
3,2,0,11,13,3,1,10,1,1.0,102,0.0,0,0.9,0.444444444,1,1,32.66666667,6,2.3333,0
13,1,0,8,31,14,6,7,11,0.666666667,485,1.0,3,0.0,0.230769231,0,0,35.69230769,11,3.3077,1
12,1,4,28,18,54,27,3,12,0.727272727,49,1.0,0,0.0,0.3125,0,0,3.0,1,0.9167,1
6,2,0,8,54,7,3,7,3,0.75,336,1.0,0,0.924242424,0.305555556,0,0,54.33333333,12,3.6667,1
1,1,0,13,1,0,13,0,0,2.0,617,0.0,0,0.0,0.0,0,0,496.0,0,0.0,0
3,2,0,4,9,1,1,3,0,0.5,71,1.0,0,0.777777778,0.444444444,1,2,22.33333333,6,2.3333,0
1,3,0,4,2,0,2,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
4,1,0,3,5,0,2,1,3,0.111111111,94,1.0,0,0.0,0.5,0,0,21.75,4,2.5,0
19,6,0,14,64,125,13,9,8,0.916666667,342,1.0,1,0.97309417,0.203947368,3,6,16.47368421,3,1.0526,1
8,1,0,15,32,0,8,9,3,0.766233766,351,0.0,1,0.0,0.375,0,0,41.5,1,0.375,0
3,2,0,4,8,0,1,3,0,0.75,151,0.5,0,0.777777778,0.444444444,1,2,48.0,18,7.3333,0
5,6,0,7,32,2,3,6,1,0.8,202,1.0,2,0.99389313,0.35,0,0,38.4,1,0.8,0
3,2,0,9,7,1,3,6,1,1.0,30,0.0,0,0.947368421,0.666666667,1,2,8.0,1,0.3333,0
5,6,0,6,34,4,2,5,1,0.464285714,239,1.0,2,0.993993994,0.5,2,4,45.4,4,1.8,1
2,8,0,14,28,1,3,14,2,2.0,133,0.0,0,0.998835856,0.75,2,3,65.5,8,4.0,0
6,1,0,2,41,13,0,2,5,0.6,372,0.0,0,0.0,0.28,0,0,60.83333333,11,3.0,0
2,2,0,1,5,1,0,1,2,2.0,14,0.0,0,0.923076923,0.75,0,0,6.0,1,0.5,0
